list_name,name,label::English,label::Hausa,label::Kanuri,State,LGA,Ward,livecope,,,,
clusters,id_12,ANGWAN CHIBOK,ANGWAN CHIBOK,ANGWAN CHIBOK,,,NG008002001,,,,,
clusters,id_1201,Lawan Kachalla,Lawan Kachalla,Lawan Kachalla,,,NG008006004,,,,,
clusters,id_12021,Garin Liman,Garin Liman,Garin Liman,,,NG036012008,,,,,
clusters,id_12022,DAWA,DAWA,DAWA,,,NG036012008,,,,,
clusters,id_12033,Garin Gwamna,Garin Gwamna,Garin Gwamna,,,NG036012009,,,,,
clusters,id_1204,THLAIMAKALAMA,THLAIMAKALAMA,THLAIMAKALAMA,,,NG008006004,,,,,
clusters,id_12065,Shudingel,Shudingel,Shudingel,,,NG036012009,,,,,
clusters,id_12066,Dagona,Dagona,Dagona,,,NG036012009,,,,,
clusters,id_12086,Shebuwa A Zubairu,Shebuwa A Zubairu,Shebuwa A Zubairu,,,NG036012010,,,,,
clusters,id_1209,LAWANTI,LAWANTI,LAWANTI,,,NG008006002,,,,,
clusters,id_1210,MISSION STREET,MISSION STREET,MISSION STREET,,,NG008006002,,,,,
clusters,id_1212,LAWANTI,LAWANTI,LAWANTI,,,NG008006002,,,,,
clusters,id_12160,Abuja Galadima Road,Abuja Galadima Road,Abuja Galadima Road,,,NG008025007,,,,,
clusters,id_12162,KANUMBURI HC,KANUMBURI HC,KANUMBURI HC,,,NG008025007,,,,,
clusters,id_12167,Njammaina Bulama Gatalla,Njammaina Bulama Gatalla,Njammaina Bulama Gatalla,,,NG008025002,,,,,
clusters,id_12168,Shehuri,Shehuri,Shehuri,,,NG008025002,,,,,
clusters,id_12169,ALHAJI FOKKI,ALHAJI FOKKI,ALHAJI FOKKI,,,NG008025002,,,,,
clusters,id_12170,BASH WADE,BASH WADE,BASH WADE,,,NG008025002,,,,,
clusters,id_12171,KASUWAN SHANU,KASUWAN SHANU,KASUWAN SHANU,,,NG008025002,,,,,
clusters,id_12181,CBDA Quarters,CBDA Quarters,CBDA Quarters,,,NG008025006,,,,,
clusters,id_12183,Genhospngala,Genhospngala,Genhospngala,,,NG008025006,,,,,
clusters,id_12184,Ndufu,Ndufu,Ndufu,,,NG008025006,,,,,
clusters,id_12187,INTERNATIONAL SCHOOL CAMP,INTERNATIONAL SCHOOL CAMP,INTERNATIONAL SCHOOL CAMP,,,NG008025006,,,,,
clusters,id_12188,ARABIC VILLAGE CAMP,ARABIC VILLAGE CAMP,ARABIC VILLAGE CAMP,,,NG008025006,,,,,
clusters,id_1219,Bila Nkeki,Bila Nkeki,Bila Nkeki,,,NG008006008,,,,,
clusters,id_12203,Military Base,Military Base,Military Base,,,NG008026005,,,,,
clusters,id_12212,Local Government Secretariat,Local Government Secretariat,Local Government Secretariat,,,NG008026005,,,,,
clusters,id_12216,Balamari,Balamari,Balamari,,,NG008026005,,,,,
clusters,id_12217,LG QUARTERS,LG QUARTERS,LG QUARTERS,,,NG008026005,,,,,
clusters,id_12218,BOARDING PRIMARY SCHOOL,BOARDING PRIMARY SCHOOL,BOARDING PRIMARY SCHOOL,,,NG008026005,,,,,
clusters,id_12219,BAKKASI CAMP,BAKKASI CAMP,BAKKASI CAMP,,,NG008026005,,,,,
clusters,id_12220,BEHIND SECRETARIAT,BEHIND SECRETARIAT,BEHIND SECRETARIAT,,,NG008026005,,,,,
clusters,id_12222,NGURO YALAYE,NGURO YALAYE,NGURO YALAYE,,,NG008026005,,,,,
clusters,id_12223,AREA MARKET/BULABULIN,AREA MARKET/BULABULIN,AREA MARKET/BULABULIN,,,NG008026005,,,,,
clusters,id_12224,KARO KASA,KARO KASA,KARO KASA,,,NG008026005,,,,,
clusters,id_12239,Lamisula,Lamisula,Lamisula,,,NG008026006,,,,,
clusters,id_12241,Munduri,Munduri,Munduri,,,NG008026006,,,,,
clusters,id_1226,BAYAN KASUWA,BAYAN KASUWA,BAYAN KASUWA,,,NG008006008,,,,,
clusters,id_12271,Malam Gambo,Malam Gambo,Malam Gambo,,,NG036013001,,,,,
clusters,id_12279,Karambari,Karambari,Karambari,,,NG036013001,,,,,
clusters,id_12281,Kurnawa,Kurnawa,Kurnawa,,,NG036013001,,,,,
clusters,id_12284,Bulabulin,Bulabulin,Bulabulin,,,NG036013002,,,,,
clusters,id_12286,YAN CHIYAWA,YAN CHIYAWA,YAN CHIYAWA,,,NG036013002,,,,,
clusters,id_1229,Gusudae,Gusudae,Gusudae,,,NG008006003,,,,,
clusters,id_1230,KARAGAU L,KARAGAU L,KARAGAU L,,,NG008006003,,,,,
clusters,id_12319,Balanguwa,Balanguwa,Balanguwa,,,NG036013003,,,,,
clusters,id_1234,LAWAN BWANGAL,LAWAN BWANGAL,LAWAN BWANGAL,,,NG008006003,,,,,
clusters,id_12345,Army Barracks,Army Barracks,Army Barracks,,,NG036013005,,,,,
clusters,id_12347,Hausari,Hausari,Hausari,,,NG036013006,,,,,
clusters,id_1235,KARAGAU L,KARAGAU L,KARAGAU L,,,NG008006003,,,,,
clusters,id_12354,Kanuri,Kanuri,Kanuri,,,NG036013007,,,,,
clusters,id_12359,GONI KARAMSAMI,GONI KARAMSAMI,GONI KARAMSAMI,,,NG036013007,,,,,
clusters,id_12385,Garin Mamman,Garin Mamman,Garin Mamman,,,NG036013008,,,,,
clusters,id_12386,Bosso,Bosso,Bosso,,,NG036013008,,,,,
clusters,id_12387,Bombori,Bombori,Bombori,,,NG036013008,,,,,
clusters,id_124,Ngeljabe,Ngeljabe,Ngeljabe,,,NG036001003,,,,,
clusters,id_12402,HA_6,HA_6,HA_6,,,NG036013009,,,,,
clusters,id_12404,Nayinawa,Nayinawa,Nayinawa,,,NG036013009,,,,,
clusters,id_12405,Ngarbi,Ngarbi,Ngarbi,,,NG036013009,,,,,
clusters,id_12410,ANGUWAN GABAS,ANGUWAN GABAS,ANGUWAN GABAS,,,NG036013009,,,,,
clusters,id_12411,BAKIN JINGA,BAKIN JINGA,BAKIN JINGA,,,NG036013009,,,,,
clusters,id_12414,Nglaiwa,Nglaiwa,Nglaiwa,,,NG036013010,,,,,
clusters,id_12446,Garin Liman,Garin Liman,Garin Liman,,,NG002016001,,,,,
clusters,id_12448,DASSO,DASSO,DASSO,,,NG002016001,,,,,
clusters,id_12480,Bujum Kona,Bujum Kona,Bujum Kona,,,NG002016002,,,,,
clusters,id_12490,HA_15,HA_15,HA_15,,,NG002016002,,,,,
clusters,id_125,Ngelbowa,Ngelbowa,Ngelbowa,,,NG036001003,,,,,
clusters,id_12515,Hodikakan,Hodikakan,Hodikakan,,,NG002016003,,,,,
clusters,id_1252,Ali Marami,Ali Marami,Ali Marami,,,NG036003001,,,,,
clusters,id_12543,Anguwar Bachama,Anguwar Bachama,Anguwar Bachama,,,NG002016004,,,,,
clusters,id_12558,Kadomti,Kadomti,Kadomti,,,NG002016005,,,,,
clusters,id_12561,Bandana,Bandana,Bandana,,,NG002016005,,,,,
clusters,id_12564,NZURUWE,NZURUWE,NZURUWE,,,NG002016005,,,,,
clusters,id_12566,SHAFFARON,SHAFFARON,SHAFFARON,,,NG002016005,,,,,
clusters,id_12571,KIKAN,KIKAN,KIKAN,,,NG002016005,,,,,
clusters,id_12577,BAMTATO,BAMTATO,BAMTATO,,,NG002016006,,,,,
clusters,id_12579,Garin Liman,Garin Liman,Garin Liman,,,NG002016007,,,,,
clusters,id_12583,WODI PARE,WODI PARE,WODI PARE,,,NG002016007,,,,,
clusters,id_12596,Harun Miga,Harun Miga,Harun Miga,,,NG002016009,,,,,
clusters,id_12598,Garin Liman,Garin Liman,Garin Liman,,,NG002016009,,,,,
clusters,id_126,Gwio Kura,Gwio Kura,Gwio Kura,,,NG036001003,,,,,
clusters,id_12612,Anguwar Fulani,Anguwar Fulani,Anguwar Fulani,,,NG002016010,,,,,
clusters,id_12663,HA_10,HA_10,HA_10,,,NG036014001,,,,,
clusters,id_12673,Garin Liman,Garin Liman,Garin Liman,,,NG036014002,,,,,
clusters,id_12679,Garin Liman,Garin Liman,Garin Liman,,,NG036014003,,,,,
clusters,id_12686,Garin Liman,Garin Liman,Garin Liman,,,NG036014004,,,,,
clusters,id_12690,Dogo Tebo,Dogo Tebo,Dogo Tebo,,,NG036014005,,,,,
clusters,id_12694,Garin Liman,Garin Liman,Garin Liman,,,NG036014006,,,,,
clusters,id_12788,Garin Zori,Garin Zori,Garin Zori,,,NG036014008,,,,,
clusters,id_12807,Unguwan Mallam Shayibu,Unguwan Mallam Shayibu,Unguwan Mallam Shayibu,,,NG036014008,,,,,
clusters,id_12858,Tikau Masko,Tikau Masko,Tikau Masko,,,NG036014008,,,,,
clusters,id_12860,Jakade Lamido,Jakade Lamido,Jakade Lamido,,,NG036014008,,,,,
clusters,id_12913,Ngojin Bulama,Ngojin Bulama,Ngojin Bulama,,,NG036014009,,,,,
clusters,id_12919,HA_43,HA_43,HA_43,,,NG036014009,,,,,
clusters,id_1292,Ngaurawa,Ngaurawa,Ngaurawa,,,NG036003002,,,,,
clusters,id_12959,Tudun Bolewa,Tudun Bolewa,Tudun Bolewa,,,NG036014010,,,,,
clusters,id_1296,Garin Liman,Garin Liman,Garin Liman,,,NG036003002,,,,,
clusters,id_12960,Garin Daye,Garin Daye,Garin Daye,,,NG036014010,,,,,
clusters,id_12961,Gishiwa Dabuwa,Gishiwa Dabuwa,Gishiwa Dabuwa,,,NG036014010,,,,,
clusters,id_12962,Yerimaram,Yerimaram,Yerimaram,,,NG036014010,,,,,
clusters,id_12988,Gangare Kurungulung,Gangare Kurungulung,Gangare Kurungulung,,,NG008027003,,,,,
clusters,id_13,ANGWAN HAUSARI,ANGWAN HAUSARI,ANGWAN HAUSARI,,,NG008002001,,,,,
clusters,id_130,GRA Police Barrack,GRA Police Barrack,GRA Police Barrack,,,NG036001004,,,,,
clusters,id_1300,NGURO YALAYE,NGURO YALAYE,NGURO YALAYE,,,NG036003002,,,,,
clusters,id_13017,Gafara,Gafara,Gafara,,,NG008027003,,,,,
clusters,id_1302,Abba Ibrahim,Abba Ibrahim,Abba Ibrahim,,,NG036003003,,,,,
clusters,id_13024,Ragwalo,Ragwalo,Ragwalo,,,NG008027003,,,,,
clusters,id_13027,Jauro Tummi,Jauro Tummi,Jauro Tummi,,,NG008027003,,,,,
clusters,id_1303,Damaturu Central,Damaturu Central,Damaturu Central,,,NG036003003,,,,,
clusters,id_13031,Gobirawa,Gobirawa,Gobirawa,,,NG008027003,,,,,
clusters,id_13032,Tashan Kadai,Tashan Kadai,Tashan Kadai,,,NG008027003,,,,,
clusters,id_13033,Shui Naqoli,Shui Naqoli,Shui Naqoli,,,NG008027003,,,,,
clusters,id_13035,Gari Lawan Hamma,Gari Lawan Hamma,Gari Lawan Hamma,,,NG008027005,,,,,
clusters,id_13047,Lapadi,Lapadi,Lapadi,,,NG008027006,,,,,
clusters,id_13074,Mainari,Mainari,Mainari,,,NG008027009,,,,,
clusters,id_13076,Bedi,Bedi,Bedi,,,NG008027009,,,,,
clusters,id_131,Garin Liman,Garin Liman,Garin Liman,,,NG036001004,,,,,
clusters,id_13100,Gss Quarters,Gss Quarters,Gss Quarters,,,NG008027010,,,,,
clusters,id_13120,Wuro Hari Mbororo,Wuro Hari Mbororo,Wuro Hari Mbororo,,,NG008027010,,,,,
clusters,id_13132,Binyu,Binyu,Binyu,,,NG008027010,,,,,
clusters,id_13136,Kumagar,Kumagar,Kumagar,,,NG008027010,,,,,
clusters,id_13139,Nassarawa,Nassarawa,Nassarawa,,,NG008027010,,,,,
clusters,id_13141,Anguwar Babeto,Anguwar Babeto,Anguwar Babeto,,,NG008027010,,,,,
clusters,id_13220,Borkulok,Borkulok,Borkulok,,,NG008027011,,,,,
clusters,id_13226,HA_6,HA_6,HA_6,,,NG002017001,,,,,
clusters,id_13237,Dewn Sambo,Dewn Sambo,Dewn Sambo,,,NG002017001,,,,,
clusters,id_13285,Leme,Leme,Leme,,,NG002017002,,,,,
clusters,id_13347,Jankola A Gase,Jankola A Gase,Jankola A Gase,,,NG002017005,,,,,
clusters,id_13373,Lama Buba Jaule,Lama Buba Jaule,Lama Buba Jaule,,,NG002017005,,,,,
clusters,id_13376,Gombeyel,Gombeyel,Gombeyel,,,NG002017005,,,,,
clusters,id_13388,Ket Bello,Ket Bello,Ket Bello,,,NG002017006,,,,,
clusters,id_13391,HA_7,HA_7,HA_7,,,NG002017007,,,,,
clusters,id_13404,Jauro Boderi,Jauro Boderi,Jauro Boderi,,,NG002017007,,,,,
clusters,id_13406,Anguwan Bura,Anguwan Bura,Anguwan Bura,,,NG002017007,,,,,
clusters,id_13407,Anguwan Babayo,Anguwan Babayo,Anguwan Babayo,,,NG002017007,,,,,
clusters,id_13430,HA_18,HA_18,HA_18,,,NG002017008,,,,,
clusters,id_13440,Buga Buga,Buga Buga,Buga Buga,,,NG002017008,,,,,
clusters,id_13459,Sumsi,Sumsi,Sumsi,,,NG002017008,,,,,
clusters,id_13463,HA_31,HA_31,HA_31,,,NG002017008,,,,,
clusters,id_13484,Anguwar Fela Gidado,Anguwar Fela Gidado,Anguwar Fela Gidado,,,NG002017008,,,,,
clusters,id_13492,Wuro Bulle,Wuro Bulle,Wuro Bulle,,,NG002017009,,,,,
clusters,id_135,Garin Liman,Garin Liman,Garin Liman,,,NG036001005,,,,,
clusters,id_13512,Sabon Pegi,Sabon Pegi,Sabon Pegi,,,NG002017009,,,,,
clusters,id_13549,Unguwar Muhammad Yaya,Unguwar Muhammad Yaya,Unguwar Muhammad Yaya,,,NG002017010,,,,,
clusters,id_13627,Mbor,Mbor,Mbor,,,NG002018001,,,,,
clusters,id_13631,Rishi,Rishi,Rishi,,,NG002018001,,,,,
clusters,id_13632,Koti,Koti,Koti,,,NG002018001,,,,,
clusters,id_13635,SHIMBA,SHIMBA,SHIMBA,,,NG002018001,,,,,
clusters,id_13665,Nyare,Nyare,Nyare,,,NG002018002,,,,,
clusters,id_13679,Garin Liman,Garin Liman,Garin Liman,,,NG002018002,,,,,
clusters,id_13737,Kinto,Kinto,Kinto,,,NG002018003,,,,,
clusters,id_13856,Nyibango,Nyibango,Nyibango,,,NG002018004,,,,,
clusters,id_13879,Jabbire,Jabbire,Jabbire,,,NG002018004,,,,,
clusters,id_13914,HA_19,HA_19,HA_19,,,NG002018005,,,,,
clusters,id_13999,Jauro Thomas Tsamiya,Jauro Thomas Tsamiya,Jauro Thomas Tsamiya,,,NG002018006,,,,,
clusters,id_14,HAUSARI,HAUSARI,HAUSARI,,,NG008002001,,,,,
clusters,id_140,Garin Liman,Garin Liman,Garin Liman,,,NG036001006,,,,,
clusters,id_14009,HA_23,HA_23,HA_23,,,NG002018007,,,,,
clusters,id_14059,Sabon Loko,Sabon Loko,Sabon Loko,,,NG002018007,,,,,
clusters,id_14111,HA_154,HA_154,HA_154,,,NG002018008,,,,,
clusters,id_1416,Kulo Sumsumma,Kulo Sumsumma,Kulo Sumsumma,,,NG036003005,,,,,
clusters,id_14189,Jamaare Salle,Jamaare Salle,Jamaare Salle,,,NG002018008,,,,,
clusters,id_14264,Didango Councillor,Didango Councillor,Didango Councillor,,,NG002018008,,,,,
clusters,id_14282,Dorawa,Dorawa,Dorawa,,,NG002018008,,,,,
clusters,id_14285,Bariki Saijo,Bariki Saijo,Bariki Saijo,,,NG002018008,,,,,
clusters,id_14286,Tsangaya,Tsangaya,Tsangaya,,,NG002018008,,,,,
clusters,id_1435,Sungul Buduwa,Sungul Buduwa,Sungul Buduwa,,,NG036003005,,,,,
clusters,id_14408,Mbai Mission,Mbai Mission,Mbai Mission,,,NG002018009,,,,,
clusters,id_14416,Anguwan Jauro,Anguwan Jauro,Anguwan Jauro,,,NG002018009,,,,,
clusters,id_14477,Sobra Borehole,Sobra Borehole,Sobra Borehole,,,NG002018010,,,,,
clusters,id_14478,Waltandi,Waltandi,Waltandi,,,NG002018010,,,,,
clusters,id_14506,HA_97,HA_97,HA_97,,,NG002018011,,,,,
clusters,id_14624,Kastinari,Kastinari,Kastinari,,,NG036015002,,,,,
clusters,id_14630,HA_249,HA_249,HA_249,,,NG036015002,,,,,
clusters,id_147,Garin Liman,Garin Liman,Garin Liman,,,NG036001007,,,,,
clusters,id_14773,HA_15,HA_15,HA_15,,,NG036015005,,,,,
clusters,id_148,FULATARI,FULATARI,FULATARI,,,NG036001007,,,,,
clusters,id_15006,HA_27,HA_27,HA_27,,,NG036015001,,,,,
clusters,id_15013,Goni Bukarti,Goni Bukarti,Goni Bukarti,,,NG036015001,,,,,
clusters,id_15014,Garin Liman,Garin Liman,Garin Liman,,,NG036015001,,,,,
clusters,id_15020,BULAMA MAUDE,BULAMA MAUDE,BULAMA MAUDE,,,NG036015001,,,,,
clusters,id_15033,HA_177,HA_177,HA_177,,,NG036015002,,,,,
clusters,id_15034,Anguwan Barebari,Anguwan Barebari,Anguwan Barebari,,,NG036015002,,,,,
clusters,id_15035,Biriri,Biriri,Biriri,,,NG036015002,,,,,
clusters,id_15062,HA_43,HA_43,HA_43,,,NG036015003,,,,,
clusters,id_151,ZANGO 2,ZANGO 2,ZANGO 2,,,NG036001007,,,,,
clusters,id_15113,Kiska,Kiska,Kiska,,,NG036015004,,,,,
clusters,id_15117,Gaduri,Gaduri,Gaduri,,,NG036015004,,,,,
clusters,id_15119,Garin Liman,Garin Liman,Garin Liman,,,NG036015004,,,,,
clusters,id_15136,HA_62,HA_62,HA_62,,,NG036015005,,,,,
clusters,id_15140,HA_45,HA_45,HA_45,,,NG036015005,,,,,
clusters,id_15141,Lampa,Lampa,Lampa,,,NG036015005,,,,,
clusters,id_15150,HA_95,HA_95,HA_95,,,NG036015005,,,,,
clusters,id_15157,HA_1,HA_1,HA_1,,,NG036015006,,,,,
clusters,id_152,Garin Liman,Garin Liman,Garin Liman,,,NG036001008,,,,,
clusters,id_15210,Goni Koljiri,Goni Koljiri,Goni Koljiri,,,NG036015007,,,,,
clusters,id_1524,Mattari Bulama Guwo,Mattari Bulama Guwo,Mattari Bulama Guwo,,,NG036003006,,,,,
clusters,id_15244,HA_38,HA_38,HA_38,,,NG036015009,,,,,
clusters,id_15245,Garin Liman,Garin Liman,Garin Liman,,,NG036015009,,,,,
clusters,id_15281,Gidambiri,Gidambiri,Gidambiri,,,NG002019001,,,,,
clusters,id_15282,Deuwa,Deuwa,Deuwa,,,NG002019001,,,,,
clusters,id_15283,Jangla A,Jangla A,Jangla A,,,NG002019001,,,,,
clusters,id_15314,Yapasi,Yapasi,Yapasi,,,NG002019002,,,,,
clusters,id_15321,HA_106,HA_106,HA_106,,,NG002019002,,,,,
clusters,id_15345,Gawasu,Gawasu,Gawasu,,,NG002019002,,,,,
clusters,id_15364,Jauro Manu,Jauro Manu,Jauro Manu,,,NG002019003,,,,,
clusters,id_15416,Dugdu,Dugdu,Dugdu,,,NG002019004,,,,,
clusters,id_15423,Mesku,Mesku,Mesku,,,NG002019004,,,,,
clusters,id_15482,Wuro Musa B,Wuro Musa B,Wuro Musa B,,,NG002019006,,,,,
clusters,id_15498,Garin Hamman,Garin Hamman,Garin Hamman,,,NG002019007,,,,,
clusters,id_15516,Sabon Gari,Sabon Gari,Sabon Gari,,,NG002019007,,,,,
clusters,id_15523,HA_2,HA_2,HA_2,,,NG002019007,,,,,
clusters,id_15534,Toungo 1,Toungo 1,Toungo 1,,,NG002019008,,,,,
clusters,id_15584,Guruwalti Petel,Guruwalti Petel,Guruwalti Petel,,,NG002019009,,,,,
clusters,id_15585,Combalti,Combalti,Combalti,,,NG002019009,,,,,
clusters,id_15591,Lainde Chitta,Lainde Chitta,Lainde Chitta,,,NG002019009,,,,,
clusters,id_15594,Toungo 2,Toungo 2,Toungo 2,,,NG002019009,,,,,
clusters,id_15630,Nadu A,Nadu A,Nadu A,,,NG002019010,,,,,
clusters,id_15638,Garin Liman,Garin Liman,Garin Liman,,,NG002020001,,,,,
clusters,id_15648,Garin Liman,Garin Liman,Garin Liman,,,NG002020004,,,,,
clusters,id_15654,Garin Liman,Garin Liman,Garin Liman,,,NG002020005,,,,,
clusters,id_15662,HA_5,HA_5,HA_5,,,NG002020006,,,,,
clusters,id_15663,Sabon Tasha,Sabon Tasha,Sabon Tasha,,,NG002020006,,,,,
clusters,id_15664,Babangida Sabo,Babangida Sabo,Babangida Sabo,,,NG002020006,,,,,
clusters,id_15665,Karewa,Karewa,Karewa,,,NG002020006,,,,,
clusters,id_15670,Garin Liman,Garin Liman,Garin Liman,,,NG002020007,,,,,
clusters,id_15675,Garin Liman,Garin Liman,Garin Liman,,,NG002020008,,,,,
clusters,id_15680,Nassarawo,Nassarawo,Nassarawo,,,NG002020009,,,,,
clusters,id_15682,BYE PASS,BYE PASS,BYE PASS,,,NG002020009,,,,,
clusters,id_15685,Garin Liman,Garin Liman,Garin Liman,,,NG002020010,,,,,
clusters,id_15688,Garin Liman,Garin Liman,Garin Liman,,,NG002021001,,,,,
clusters,id_1569,HA_2,HA_2,HA_2,,,NG036003007,,,,,
clusters,id_1572,Don Etiebet,Don Etiebet,Don Etiebet,,,NG036003007,,,,,
clusters,id_15725,Lokasire I,Lokasire I,Lokasire I,,,NG002021003,,,,,
clusters,id_15742,Sabon Gari,Sabon Gari,Sabon Gari,,,NG002021003,,,,,
clusters,id_15750,Jalingo,Jalingo,Jalingo,,,NG002021003,,,,,
clusters,id_15751,Sabon Pegi,Sabon Pegi,Sabon Pegi,,,NG002021003,,,,,
clusters,id_15758,Garin Liman,Garin Liman,Garin Liman,,,NG002021004,,,,,
clusters,id_15761,Garin Liman,Garin Liman,Garin Liman,,,NG002021005,,,,,
clusters,id_1579,Waziri Ibrahim Housing Estate,Waziri Ibrahim Housing Estate,Waziri Ibrahim Housing Estate,,,NG036003007,,,,,
clusters,id_15808,Anguwar Chakkawuro,Anguwar Chakkawuro,Anguwar Chakkawuro,,,NG002021006,,,,,
clusters,id_15811,Garin Liman,Garin Liman,Garin Liman,,,NG002021007,,,,,
clusters,id_15849,Boumu,Boumu,Boumu,,,NG002021008,,,,,
clusters,id_15856,Kesou,Kesou,Kesou,,,NG002021008,,,,,
clusters,id_15858,Sabon Gari,Sabon Gari,Sabon Gari,,,NG002021008,,,,,
clusters,id_15889,Gwagwalada,Gwagwalada,Gwagwalada,,,NG002021008,,,,,
clusters,id_15890,Namtari,Namtari,Namtari,,,NG002021008,,,,,
clusters,id_159,Gabarwa,Gabarwa,Gabarwa,,,NG036001009,,,,,
clusters,id_15949,Ardo Mokawo,Ardo Mokawo,Ardo Mokawo,,,NG002021009,,,,,
clusters,id_15954,Ngurore,Ngurore,Ngurore,,,NG002021009,,,,,
clusters,id_15958,ANGUWAN JAURO,ANGUWAN JAURO,ANGUWAN JAURO,,,NG002021009,,,,,
clusters,id_1602,Sani Daura,Sani Daura,Sani Daura,,,NG036003009,,,,,
clusters,id_16020,Shikile,Shikile,Shikile,,,NG002021011,,,,,
clusters,id_16048,Jauro Bakari,Jauro Bakari,Jauro Bakari,,,NG002021011,,,,,
clusters,id_1605,Nayinawa,Nayinawa,Nayinawa,,,NG036003009,,,,,
clusters,id_16056,Sabana,Sabana,Sabana,,,NG002021011,,,,,
clusters,id_16058,Kulkul,Kulkul,Kulkul,,,NG002021011,,,,,
clusters,id_16059,Zumugu Fulatari,Zumugu Fulatari,Zumugu Fulatari,,,NG036016004,,,,,
clusters,id_1606,Abbari,Abbari,Abbari,,,NG036003009,,,,,
clusters,id_16061,UNGUWAR TUDU,UNGUWAR TUDU,UNGUWAR TUDU,,,NG036016009,,,,,
clusters,id_16063,SHETTIMARI,SHETTIMARI,SHETTIMARI,,,NG036016009,,,,,
clusters,id_16064,Dandali Jagar Adimi,Dandali Jagar Adimi,Dandali Jagar Adimi,,,NG036016009,,,,,
clusters,id_16065,M Bunu Borehole,M Bunu Borehole,M Bunu Borehole,,,NG036016009,,,,,
clusters,id_1609,NAYINAWA,NAYINAWA,NAYINAWA,,,NG036003009,,,,,
clusters,id_16118,Bulatura,Bulatura,Bulatura,,,NG036017001,,,,,
clusters,id_16128,Zigindimi Gana,Zigindimi Gana,Zigindimi Gana,,,NG036017002,,,,,
clusters,id_16136,Gumshi,Gumshi,Gumshi,,,NG036017002,,,,,
clusters,id_16138,Tsegumari Arewa,Tsegumari Arewa,Tsegumari Arewa,,,NG036017002,,,,,
clusters,id_16140,Maidashi,Maidashi,Maidashi,,,NG036017002,,,,,
clusters,id_1615,Garin Liman,Garin Liman,Garin Liman,,,NG036003010,,,,,
clusters,id_1617,GABAI,GABAI,GABAI,,,NG036003010,,,,,
clusters,id_16185,HA_36,HA_36,HA_36,,,NG036017003,,,,,
clusters,id_16195,Kashiyaram Fusemi,Kashiyaram Fusemi,Kashiyaram Fusemi,,,NG036017003,,,,,
clusters,id_162,Garin Liman,Garin Liman,Garin Liman,,,NG036001010,,,,,
clusters,id_16205,Guyamari,Guyamari,Guyamari,,,NG036017003,,,,,
clusters,id_16210,Kaluwa,Kaluwa,Kaluwa,,,NG036017003,,,,,
clusters,id_16211,Guya,Guya,Guya,,,NG036017003,,,,,
clusters,id_1622,POMPOMARI JAMMAINA,POMPOMARI JAMMAINA,POMPOMARI JAMMAINA,,,NG036003010,,,,,
clusters,id_16241,Kaigamari,Kaigamari,Kaigamari,,,NG036017004,,,,,
clusters,id_16268,Gawo Uku Yamma,Gawo Uku Yamma,Gawo Uku Yamma,,,NG036017005,,,,,
clusters,id_16288,Masassara Musa,Masassara Musa,Masassara Musa,,,NG036017005,,,,,
clusters,id_16313,Fantameri Gana,Fantameri Gana,Fantameri Gana,,,NG036017006,,,,,
clusters,id_16318,Bula Jaji,Bula Jaji,Bula Jaji,,,NG036017006,,,,,
clusters,id_16355,Kerewa,Kerewa,Kerewa,,,NG036017007,,,,,
clusters,id_16356,District Head Palace,District Head Palace,District Head Palace,,,NG036017007,,,,,
clusters,id_16366,HA_6,HA_6,HA_6,,,NG036017008,,,,,
clusters,id_1637,Arege,Arege,Arege,,,NG008007005,,,,,
clusters,id_16379,Garin Jaji,Garin Jaji,Garin Jaji,,,NG036017008,,,,,
clusters,id_1638,DAMBOA CENTRAL,DAMBOA CENTRAL,DAMBOA CENTRAL,,,NG008007005,,,,,
clusters,id_1640,GENERAL HOSPITAL DAMBOA,GENERAL HOSPITAL DAMBOA,GENERAL HOSPITAL DAMBOA,,,NG008007005,,,,,
clusters,id_1641,CENTRAL PRIMARY SCHOOL DAMBOA,CENTRAL PRIMARY SCHOOL DAMBOA,CENTRAL PRIMARY SCHOOL DAMBOA,,,NG008007005,,,,,
clusters,id_1642,ABORI,ABORI,ABORI,,,NG008007005,,,,,
clusters,id_1644,SSS QUARTERS,SSS QUARTERS,SSS QUARTERS,,,NG008007005,,,,,
clusters,id_16476,Bula jalo,Bula jalo,Bula jalo,,,NG036017010,,,,,
clusters,id_16477,Chingide,Chingide,Chingide,,,NG036017010,,,,,
clusters,id_16478,Kukatatawa,Kukatatawa,Kukatatawa,,,NG036017010,,,,,
clusters,id_16483,Yusufari,Yusufari,Yusufari,,,NG036017010,,,,,
clusters,id_165,Agri Store,Agri Store,Agri Store,,,NG008003002,,,,,
clusters,id_1650,UNITY CAMP,UNITY CAMP,UNITY CAMP,,,NG008007005,,,,,
clusters,id_1651,DAMBOA CENTRAL,DAMBOA CENTRAL,DAMBOA CENTRAL,,,NG008007005,,,,,
clusters,id_1654,Kachallah Bukar Kura,Kachallah Bukar Kura,Kachallah Bukar Kura,,,NG008007009,,,,,
clusters,id_1655,Wulari,Wulari,Wulari,,,NG008007009,,,,,
clusters,id_1657,HAUSARI,HAUSARI,HAUSARI,,,NG008007009,,,,,
clusters,id_1659,KACHALLABULARI,KACHALLABULARI,KACHALLABULARI,,,NG008007009,,,,,
clusters,id_166,Banki,Banki,Banki,,,NG008003002,,,,,
