list_name,name,label,label::Hausa,state,LGA,Ward
clusters,asibitin_agana,ASIBITIN AGANA,ASIBITIN AGANA,,,sabon_gari
clusters,federal_low_cost,FEDERAL LOW COST,FEDERAL LOW COST,,,sabon_gari
clusters,mallam_limau,MALLAM LIMAU,MALLAM LIMAU,,,sabon_gari
clusters,musa_galli,MUSA GALLI,MUSA GALLI,,,sabon_gari
clusters,yawale_mai_buhu,YAWALE MAI BUHU,YAWALE MAI BUHU,,,sabon_gari
clusters,fulatari,FULATARI,FULATARI,,,sabon_gari
clusters,goni_yusuf,GONI YUSUF,GONI YUSUF,,,sabon_gari
clusters,kabala,KABALA,KABALA,,,sabon_gari
clusters,kadawa_iluwa,KADAWA ILUWA,KADAWA ILUWA,,,sabon_gari
clusters,police_barrack,POLICE BARRACK,POLICE BARRACK,,,sabon_gari
clusters,zangon_alhajai,ZANGON ALHAJAI,ZANGON ALHAJAI,,,sabon_gari
clusters,dowaya_fulani,Dowaya Fulani,Dowaya Fulani,,,sabon_pegi
clusters,ha_6,HA_6,HA_6,,,sabon_pegi
clusters,pella_olla,Pella Olla,Pella Olla,,,sakwa_hema
clusters,sakwa_town,Sakwa Town,Sakwa Town,,,sakwa_hema
clusters,santasa,Santasa,Santasa,,,sangassumi
clusters,talbari_waida_makanike_street,TALBARI WAIDA MAKANIKE STREET,TALBARI WAIDA MAKANIKE STREET,,,sarkin_hausawa
clusters,unguwan_kudu_district_head_street,UNGUWAN KUDU DISTRICT HEAD STREET,UNGUWAN KUDU DISTRICT HEAD STREET,,,sarkin_hausawa
clusters,thakwa,Thakwa,Thakwa,,,shangui
clusters,galu_alhaji_ardo_ahmadu,Galu Alhaji Ardo Ahmadu,Galu Alhaji Ardo Ahmadu,,,shani
clusters,lagingin_pilimdi,Lagingin Pilimdi,Lagingin Pilimdi,,,shani
clusters,lesga,Lesga,Lesga,,,shani
clusters,panshani_danyaro,Panshani Danyaro,Panshani Danyaro,,,shani
clusters,wunje_jeleke,Wunje Jeleke,Wunje Jeleke,,,shani
clusters,wuro_jam,Wuro Jam,Wuro Jam,,,shani
clusters,yaulari,Yaulari,Yaulari,,,shani
clusters,_gumursumari_, GUMURSUMARI , GUMURSUMARI ,,,shehuri_north
clusters,shehu_ibrahim_t,Shehu Ibrahim T,Shehu Ibrahim T,,,shehuri_north
clusters,mohammed_gujbawu,Mohammed Gujbawu,Mohammed Gujbawu,,,shehuri_south
clusters,talbari,Talbari,Talbari,,,shehuri_south
clusters,bulama_zaraye,BULAMA ZARAYE,BULAMA ZARAYE,,,shekau
clusters,alhaji_jere,Alhaji Jere,Alhaji Jere,,,shelleng
clusters,ha_2,HA_2,HA_2,,,shelleng
clusters,neiri,Neiri,Neiri,,,shelleng
clusters,ssa_1,SSA_1,SSA_1,,,shelleng
clusters,hardo_umaru_zaki,HARDO UMARU ZAKI,HARDO UMARU ZAKI,,,shoye
clusters,ha_44,HA_44,HA_44,,,sigire
clusters,anguwan_musa_dan_hanne,Anguwan Musa Dan Hanne,Anguwan Musa Dan Hanne,,,song_waje
clusters,ha_136,HA_136,HA_136,,,song_waje
clusters,ha_184,HA_184,HA_184,,,song_waje
clusters,ha_202,HA_202,HA_202,,,song_waje
clusters,ha_214,HA_214,HA_214,,,song_waje
clusters,ha_81,HA_81,HA_81,,,song_waje
clusters,jamaare,Jamaare,Jamaare,,,song_waje
clusters,manawashi,Manawashi,Manawashi,,,song_waje
clusters,ha_105,HA_105,HA_105,,,sorau_a
clusters,ha_86,HA_86,HA_86,,,sorau_a
clusters,wuro_ladde,WURO LADDE,WURO LADDE,,,sorau_a
clusters,anguwan_jauro,ANGUWAN JAURO,ANGUWAN JAURO,,,sorau_b
clusters,bakin_kasuwa,BAKIN KASUWA,BAKIN KASUWA,,,sorau_b
clusters,ha_28,HA_28,HA_28,,,sorau_b
clusters,ha_48,HA_48,HA_48,,,sorau_b
clusters,ha_60,HA_60,HA_60,,,sorau_b
clusters,laide,Laide,Laide,,,sorau_b
clusters,mayo_vamde,Mayo Vamde,Mayo Vamde,,,sorau_b
clusters,linde_chitta,Linde Chitta,Linde Chitta,,,sugu
clusters,timsola,Timsola,Timsola,,,sugu
clusters,ha_24,HA_24,HA_24,,,suktu
clusters,ha_80,HA_80,HA_80,,,suktu
clusters,kiyare,Kiyare,Kiyare,,,suktu
clusters,biu_general_hospital,Biu General Hospital,Biu General Hospital,,,sulumthla
clusters,galdimare,GALDIMARE,GALDIMARE,,,sulumthla
clusters,sulumaltha,SULUMALTHA,SULUMALTHA,,,sulumthla
clusters,tse_tse,Tse Tse,Tse Tse,,,sulumthla
clusters,grema_maza,GREMA MAZA,GREMA MAZA,,,sumbar
clusters,ngasaski,NGASASKI,NGASASKI,,,sungul_koka
clusters,bulukutu_a,Bulukutu A,Bulukutu A,,,suwa
clusters,bumari,Bumari,Bumari,,,suwa
clusters,ha_13,HA_13,HA_13,,,suwa
clusters,ha_14,HA_14,HA_14,,,suwa
clusters,ha_2,HA_2,HA_2,,,suwa
clusters,ha_25,HA_25,HA_25,,,suwa
clusters,ha_40,HA_40,HA_40,,,suwa
clusters,ha_42,HA_42,HA_42,,,suwa
clusters,ha_50,HA_50,HA_50,,,suwa
clusters,ha_51,HA_51,HA_51,,,suwa
clusters,luwafute,Luwafute,Luwafute,,,suwa
clusters,ssa_4,SSA_4,SSA_4,,,suwa
clusters,wamsa_a,Wamsa A,Wamsa A,,,suwa
clusters,babe,Babe,Babe,,,tambajam
clusters,ha_7,HA_7,HA_7,,,tambajam
clusters,nuha,Nuha,Nuha,,,tambajam
clusters,ha_15,HA_15,HA_15,,,tambo
clusters,ha_18,HA_18,HA_18,,,tambo
clusters,ha_5,HA_5,HA_5,,,tawa
clusters,ha_69,HA_69,HA_69,,,tawa
clusters,musalala,Musalala,Musalala,,,tawa
clusters,wugulsa,Wugulsa,Wugulsa,,,tawa
clusters,daurawa,Daurawa,Daurawa,,,telli
clusters,gedaba,Gedaba,Gedaba,,,telli
clusters,teli_galadima,Teli Galadima,Teli Galadima,,,telli
clusters,galamai/bujuhum,GALAMAI/BUJUHUM,GALAMAI/BUJUHUM,,,teteba
clusters,wuro_hausa,WURO HAUSA,WURO HAUSA,,,teteba
clusters,college_of_education_quarters,College Of Education Quarters,College Of Education Quarters,,,thilbang
clusters,midila,Midila,Midila,,,thilbang
clusters,ssa_3,SSA_3,SSA_3,,,thilbang
clusters,dagare_tela,DAGARE TELA,DAGARE TELA,,,tikau
clusters,farakuwa,FARAKUWA,FARAKUWA,,,tikau
clusters,daksam_a,Daksam A,Daksam A,,,timdore
clusters,gangjonen,Gangjonen,Gangjonen,,,timdore
clusters,ha_22,HA_22,HA_22,,,timdore
clusters,ha_10,HA_10,HA_10,,,tola
clusters,massangnare,Massangnare,Massangnare,,,toungo_1
clusters,ha_16,HA_16,HA_16,,,toungo_2
clusters,ha_40,HA_40,HA_40,,,toungo_2
clusters,ha_95,HA_95,HA_95,,,toungo_2
clusters,nyanyare,Nyanyare,Nyanyare,,,toungo_2
clusters,garin_yohanna,Garin Yohanna,Garin Yohanna,,,toungo_3
clusters,ha_1,HA_1,HA_1,,,toungo_3
clusters,ha_61,HA_61,HA_61,,,toungo_3
clusters,ha_70,HA_70,HA_70,,,toungo_3
clusters,taksi,Taksi,Taksi,,,toungo_3
clusters,bubari,BUBARI,BUBARI,,,tsohon_nguru
clusters,filin_idi,FILIN IDI,FILIN IDI,,,tsohon_nguru
clusters,limanti_a,LIMANTI A,LIMANTI A,,,tsohon_nguru
clusters,ha_1,HA_1,HA_1,,,tsukumu_tilijo
clusters,ha_11,HA_11,HA_11,,,tsukumu_tilijo
clusters,ha_13,HA_13,HA_13,,,tsukumu_tilijo
clusters,ha_7,HA_7,HA_7,,,tsukumu_tilijo
clusters,ngrippa_yerwa_2,Ngrippa Yerwa 2,Ngrippa Yerwa 2,,,tsukumu_tilijo
clusters,ngrippa_zirankwa,Ngrippa Zirankwa,Ngrippa Zirankwa,,,tsukumu_tilijo
clusters,ssa_2,SSA_2,SSA_2,,,tsukumu_tilijo
clusters,anguwan_lawan_sakanari,Anguwan Lawan Sakanari,Anguwan Lawan Sakanari,,,uba
clusters,anguwan_major,Anguwan Major,Anguwan Major,,,uba
clusters,fulani_hudifi,Fulani Hudifi,Fulani Hudifi,,,uba
clusters,kwadivi,Kwadivi,Kwadivi,,,uba
clusters,manpaya,MANPAYA,MANPAYA,,,uba
clusters,mbagagiwi,Mbagagiwi,Mbagagiwi,,,uba
clusters,mumbadzau,Mumbadzau,Mumbadzau,,,uba
clusters,pathakwa,Pathakwa,Pathakwa,,,uba
clusters,wom_dutse_rcm,Wom Dutse RCM,Wom Dutse RCM,,,uki_tuki
clusters,_mutha_, Mutha , Mutha ,,,uvu_uda
clusters,bulama_wardu,Bulama Wardu,Bulama Wardu,,,uvu_uda
clusters,kurva,Kurva,Kurva,,,uvu_uda
clusters,lagos,Lagos,Lagos,,,uvu_uda
clusters,yobe,Yobe,Yobe,,,uvu_uda
clusters,ha_4,HA_4,HA_4,,,vimtim
clusters,ssa_3,SSA_3,SSA_3,,,vimtim
clusters,yewa_hosere,Yewa Hosere,Yewa Hosere,,,vimtim
clusters,ha_17,HA_17,HA_17,,,vulpi
clusters,ha_3,HA_3,HA_3,,,vulpi
clusters,anguwan_maigari_daba,ANGUWAN MAIGARI DABA,ANGUWAN MAIGARI DABA,,,wachakal
clusters,bakin_titi,BAKIN TITI,BAKIN TITI,,,wachakal
clusters,ngarbidi,NGARBIDI,NGARBIDI,,,wachakal
clusters,jauro_haliru,Jauro Haliru,Jauro Haliru,,,wada
clusters,benue,Benue,Benue,,,waduku
clusters,ha_11,HA_11,HA_11,,,waduku
clusters,ha_21,HA_21,HA_21,,,waduku
clusters,ha_7,HA_7,HA_7,,,waduku
clusters,matifun,Matifun,Matifun,,,waduku
clusters,juli,Juli,Juli,,,walama
clusters,nassarawo,Nassarawo,Nassarawo,,,waltandi
clusters,waltandi_sarki,Waltandi Sarki,Waltandi Sarki,,,waltandi
clusters,_fulani_mugum_, Fulani Mugum , Fulani Mugum ,,,wamdeo_giwi
clusters,_gajeli_, Gajeli , Gajeli ,,,wamdeo_giwi
clusters,_kidishika_, Kidishika , Kidishika ,,,wamdeo_giwi
clusters,_lawan_dauda_, Lawan Dauda , Lawan Dauda ,,,wamdeo_giwi
clusters,barack_athlinga_shlagana,Barack Athlinga shlagana,Barack Athlinga shlagana,,,wamdeo_giwi
clusters,fulani_maduza,Fulani Maduza,Fulani Maduza,,,wamdeo_giwi
clusters,kidishika,Kidishika,Kidishika,,,wamdeo_giwi
clusters,walafa_anguwan_lawan,Walafa anguwan lawan,Walafa anguwan lawan,,,wamdeo_giwi
clusters,bunari,BUNARI,BUNARI,,,wamiri
clusters,jama'are,JAMA'ARE,JAMA'ARE,,,waro
clusters,l_makawo,L. MAKAWO,L. MAKAWO,,,waro
clusters,gambo_sarki,GAMBO SARKI,GAMBO SARKI,,,watinani
clusters,garin_baba,GARIN BABA,GARIN BABA,,,watinani
clusters,kwurdanbai,KWURDANBAI,KWURDANBAI,,,watinani
clusters,zazau_gani,zazau gani,zazau gani,,,watinani
clusters,ajari,Ajari,Ajari,,,whuntaku
clusters,bila_audu,Bila Audu,Bila Audu,,,whuntaku
clusters,lawan_maina,Lawan Maina,Lawan Maina,,,whuntaku
clusters,ha_19,HA_19,HA_19,,,wuro_bokki
clusters,ha_35,HA_35,HA_35,,,wuro_bokki
clusters,wuro_bokki,Wuro Bokki,Wuro Bokki,,,wuro_bokki
clusters,ha_11,HA_11,HA_11,,,wuro_dole
clusters,ha_31,HA_31,HA_31,,,wuro_dole
clusters,ha_6,HA_6,HA_6,,,wuro_dole
clusters,ha_71,HA_71,HA_71,,,wuro_dole
clusters,mayo_suno,Mayo Suno,Mayo Suno,,,wuro_dole
clusters,tashan_turmi,Tashan Turmi,Tashan Turmi,,,wuro_dole
clusters,changilba_kaware,Changilba Kaware,Changilba Kaware,,,wuyo
clusters,chibra,Chibra,Chibra,,,wuyo
clusters,dagum,Dagum,Dagum,,,wuyo
clusters,damako,Damako,Damako,,,wuyo
clusters,dibla,Dibla,Dibla,,,wuyo
clusters,kanawa_fulani,Kanawa Fulani,Kanawa Fulani,,,wuyo
clusters,kashere_umar,Kashere Umar,Kashere Umar,,,wuyo
clusters,shamtara_jauro_ali,Shamtara Jauro Ali,Shamtara Jauro Ali,,,wuyo
clusters,sulubawa,Sulubawa,Sulubawa,,,wuyo
clusters,yangwam,Yangwam,Yangwam,,,wuyo
clusters,dilvani,Dilvani,Dilvani,,,yadim
clusters,ha_72,HA_72,HA_72,,,yadim
clusters,laptatondu,Laptatondu,Laptatondu,,,yadim
clusters,walwal_kobi,Walwal Kobi,Walwal Kobi,,,yadim
clusters,womwalde,Womwalde,Womwalde,,,yadim
clusters,400_housing_esate_gubio,400 HOUSING ESATE GUBIO,400 HOUSING ESATE GUBIO,,,yajiwa
clusters,aisadari,Aisadari,Aisadari,,,yajiwa
clusters,aisatari,Aisatari,Aisatari,,,yajiwa
clusters,bulabulin_auwami,Bulabulin Auwami,Bulabulin Auwami,,,yajiwa
clusters,chabbal_ngubdori,CHABBAL NGUBDORI,CHABBAL NGUBDORI,,,yajiwa
clusters,gumzunyi,Gumzunyi,Gumzunyi,,,yajiwa
clusters,kallawa,Kallawa,Kallawa,,,yajiwa
clusters,njimtilo_kura,Njimtilo Kura,Njimtilo Kura,,,yajiwa
clusters,njimtolo_lawanti,Njimtolo Lawanti,Njimtolo Lawanti,,,yajiwa
clusters,_fotta_dutse_, Fotta Dutse , Fotta Dutse ,,,yang
clusters,_ha_46_, HA_46 , HA_46 ,,,yang
clusters,ha_22,HA_22,HA_22,,,yang
clusters,ha_39,HA_39,HA_39,,,yang
clusters,ha_49,HA_49,HA_49,,,yang
clusters,ha_53,HA_53,HA_53,,,yang
clusters,army_barrack,Army Barrack,Army Barrack,,,yawi
clusters,filin_jirgir_wakil_adamu,Filin Jirgir Wakil Adamu,Filin Jirgir Wakil Adamu,,,yawi
clusters,yawi_primary_school,Yawi Primary School,Yawi Primary School,,,yawi
clusters,gangoken,Gangoken,Gangoken,,,yebbi
clusters,ha_86,HA_86,HA_86,,,yebbi
clusters,kaika,Kaika,Kaika,,,yebbi
clusters,wuro_jibir,WURO JIBIR,WURO JIBIR,,,yelwa
clusters,yelwa,Yelwa,Yelwa,,,yelwa
clusters,bayan_gidan_sarki_b,Bayan Gidan Sarki B,Bayan Gidan Sarki B,,,yerimaram
clusters,mai_anguwa_umaru_a,Mai Anguwa Umaru A,Mai Anguwa Umaru A,,,yerimaram
clusters,nahuta_pri_sch_2,Nahuta Pri. Sch. 2,Nahuta Pri. Sch. 2,,,yerimaram
clusters,new_prison,New Prison,New Prison,,,yerimaram
clusters,zona_mai_dara,Zona Mai Dara,Zona Mai Dara,,,yimirdalang
clusters,bakila,Bakila,Bakila,,,yoffo
clusters,damba_kara,Damba Kara,Damba Kara,,,yoffo
clusters,alhaji_jauro_dodo,Alhaji Jauro Dodo,Alhaji Jauro Dodo,,,yolde_kohi
clusters,ha_13,HA_13,HA_13,,,yolde_kohi
clusters,ha_18,HA_18,HA_18,,,yolde_kohi
clusters,ha_26,HA_26,HA_26,,,yolde_kohi
clusters,kulkul,Kulkul,Kulkul,,,yolde_kohi
clusters,mararaba,Mararaba,Mararaba,,,yolde_kohi
clusters,tasha_reke_fulani,Tasha Reke Fulani,Tasha Reke Fulani,,,yolde_kohi
clusters,goni_bukharti,GONI BUKHARTI,GONI BUKHARTI,,,yunusari
clusters,kanidi,KANIDI,KANIDI,,,yunusari
clusters,karidi,Karidi,Karidi,,,yunusari
clusters,majema,MAJEMA,MAJEMA,,,yunusari
clusters,ngirabo,Ngirabo,Ngirabo,,,yunusari
clusters,shettimari,SHETTIMARI,SHETTIMARI,,,yunusari
clusters,unguwar_tudu,UNGUWAR TUDU,UNGUWAR TUDU,,,yunusari
clusters,anguwan_jigawan_m_sule,ANGUWAN JIGAWAN M. SULE,ANGUWAN JIGAWAN M. SULE,,,yusufari
clusters,kamfala,KAMFALA,KAMFALA,,,yusufari
clusters,mallam_lawatu,MALLAM LAWATU,MALLAM LAWATU,,,yusufari
clusters,amshi_mal_umaru,Amshi Mal Umaru,Amshi Mal Umaru,,,zabudum_dachia
clusters,karage_k_gayin,Karage K Gayin,Karage K Gayin,,,zabudum_dachia
clusters,lamido_gajo,Lamido Gajo,Lamido Gajo,,,zabudum_dachia
clusters,anguwar_sabon_layi,Anguwar Sabon Layi,Anguwar Sabon Layi,,,zangaya_mazawaun
clusters,dankuntukuru_layin_mai_karnuka,DANKUNTUKURU LAYIN MAI KARNUKA,DANKUNTUKURU LAYIN MAI KARNUKA,,,zango
clusters,sani_bakano_layin_nagari,SANI BAKANO LAYIN NAGARI,SANI BAKANO LAYIN NAGARI,,,zango
clusters,sani_kano_layin_magwata,SANI KANO LAYIN MAGWATA,SANI KANO LAYIN MAGWATA,,,zango
clusters,takalmawa_layin_alhaji_sule_pera,TAKALMAWA LAYIN ALHAJI SULE PERA,TAKALMAWA LAYIN ALHAJI SULE PERA,,,zango
clusters,takalmawa_layin_auwali_mai_manja,TAKALMAWA LAYIN AUWALI MAI MANJA,TAKALMAWA LAYIN AUWALI MAI MANJA,,,zango
clusters,kwagu_inec,Kwagu Inec,Kwagu Inec,,,zarawuyaku
clusters,zarawuyaku_maidugu,Zarawuyaku Maidugu,Zarawuyaku Maidugu,,,zarawuyaku
clusters,bagoni_amodu,Bagoni Amodu,Bagoni Amodu,,,zulum_umarti
clusters,bulabulin_hajaja,Bulabulin Hajaja,Bulabulin Hajaja,,,zulum_umarti
clusters,bulama_ali_koyombe,Bulama Ali Koyombe,Bulama Ali Koyombe,,,zulum_umarti
clusters,bulama_ali_modu,BULAMA ALI MODU,BULAMA ALI MODU,,,zulum_umarti
clusters,bulama_kyari,BULAMA KYARI,BULAMA KYARI,,,zulum_umarti
clusters,goni_ali_yaro,Goni Ali Yaro,Goni Ali Yaro,,,zulum_umarti
clusters,kadaari_bulama_ari,Kadaari Bulama Ari,Kadaari Bulama Ari,,,zulum_umarti
clusters,ha_82,HA_82,HA_82,,,zumo
clusters,ha_90,HA_90,HA_90,,,zumo
clusters,m_kewe,M Kewe,M Kewe,,,zumo
clusters,bille__rc,BILLE - RC,BILLE - RC,,,bille
clusters,ha_9__rc,HA_9 - RC,HA_9 - RC,,,demsa
clusters,baya__rc,Baya - RC,Baya - RC,,,dong
clusters,tamiwadim_2__rc,Tamiwadim 2 - RC,Tamiwadim 2 - RC,,,kpasham
clusters,ha_25__rc,HA_25 - RC,HA_25 - RC,,,nassarawo_demsa
clusters,ha_27__rc,HA_27 - RC,HA_27 - RC,,,beti
clusters,ha_45__rc,HA_45 - RC,HA_45 - RC,,,beti
clusters,toza_bauchi__rc,Toza Bauchi - RC,Toza Bauchi - RC,,,beti
clusters,filingo_bundo_koli__rc,Filingo Bundo Koli - RC,Filingo Bundo Koli - RC,,,gurin
clusters,sami__rc,Sami - RC,Sami - RC,,,yadim
clusters,barde__rc,Barde - RC,Barde - RC,,,bakari_goso
clusters,nassarawo_bari__rc,Nassarawo Bari - RC,Nassarawo Bari - RC,,,jaggu
clusters,shedi__rc,Shedi - RC,Shedi - RC,,,sugu
clusters,ha_39__rc,HA_39 - RC,HA_39 - RC,,,yebbi
clusters,ha_50__rc,HA_50 - RC,HA_50 - RC,,,yebbi
clusters,njarenga_primary_kofar_jauro__rc,Njarenga Primary Kofar Jauro - RC,Njarenga Primary Kofar Jauro - RC,,,girei_2
clusters,nareyel_gidan_makeri__rc,Nareyel Gidan Makeri - RC,Nareyel Gidan Makeri - RC,,,jera_bonyo
clusters,wuro_kesum__rc,Wuro Kesum - RC,Wuro Kesum - RC,,,jera_bonyo
clusters,jauro_buba__rc,JAURO BUBA - RC,JAURO BUBA - RC,,,modire
clusters,tudun_wada__rc,Tudun Wada - RC,Tudun Wada - RC,,,modire
clusters,hurkubuta__rc,Hurkubuta - RC,Hurkubuta - RC,,,boga
clusters,mbagumin__rc,Mbagumin - RC,Mbagumin - RC,,,boga
clusters,ha_24__rc,HA_24 - RC,HA_24 - RC,,,duwa
clusters,jauro_aminakin__rc,Jauro Aminakin - RC,Jauro Aminakin - RC,,,gaanda
clusters,neya__rc,Neya - RC,Neya - RC,,,yang
clusters,gamekiye__rc,Gamekiye - RC,Gamekiye - RC,,,banjiram
clusters,ha_3__rc,HA_3 - RC,HA_3 - RC,,,bobini
clusters,nyurah__rc,Nyurah - RC,Nyurah - RC,,,chikila
clusters,ha_7__rc,HA_7 - RC,HA_7 - RC,,,dukul
clusters,gubara__rc,Gubara - RC,Gubara - RC,,,guyuk
clusters,ha_8__rc,HA_8 - RC,HA_8 - RC,,,daksiri
clusters,ha_61__rc,HA_61 - RC,HA_61 - RC,,,garaha
clusters,ha_18__rc,HA_18 - RC,HA_18 - RC,,,gaya_sikalmi
clusters,jagba_duste__rc,Jagba Duste - RC,Jagba Duste - RC,,,gaya_sikalmi
clusters,european_quarters__rc,EUROPEAN QUARTERS - RC,EUROPEAN QUARTERS - RC,,,shangui
clusters,kashinyawo__rc,Kashinyawo - RC,Kashinyawo - RC,,,jada_1
clusters,ha_2__rc,HA_2 - RC,HA_2 - RC,,,jada_2
clusters,ha_55__rc,HA_55 - RC,HA_55 - RC,,,leko
clusters,kwatpeo__rc,Kwatpeo - RC,Kwatpeo - RC,,,leko
clusters,ssa_1__rc,SSA_1 - RC,SSA_1 - RC,,,leko
clusters,gwazin__rc,Gwazin - RC,Gwazin - RC,,,ngbakawo
clusters,ha_36__rc,HA_36 - RC,HA_36 - RC,,,suwa
clusters,ha_75__rc,HA_75 - RC,HA_75 - RC,,,suwa
clusters,ha_94__rc,HA_94 - RC,HA_94 - RC,,,suwa
clusters,baranda__rc,Baranda - RC,Baranda - RC,,,waduku
clusters,ha_14__rc,HA_14 - RC,HA_14 - RC,,,duhu
clusters,ha_20__rc,HA_20 - RC,HA_20 - RC,,,duhu
clusters,ha_8__rc,HA_8 - RC,HA_8 - RC,,,duhu
clusters,ssa_1__rc,SSA_1 - RC,SSA_1 - RC,,,duhu
clusters,gulak__rc,Gulak - RC,Gulak - RC,,,gulak
clusters,bariki__rc,Bariki - RC,Bariki - RC,,,humbutudi
clusters,dalehi__rc,Dalehi - RC,Dalehi - RC,,,mayo_nguli
clusters,wafungo__rc,Wafungo - RC,Wafungo - RC,,,pakka
clusters,bangumo__rc,Bangumo - RC,Bangumo - RC,,,sorau_a
clusters,ha_31__rc,HA_31 - RC,HA_31 - RC,,,sorau_b
clusters,wuro_jauro__rc,Wuro Jauro - RC,Wuro Jauro - RC,,,mayo_farang
clusters,yolde_boile_jauro_garba__rc,Yolde Boile Jauro Garba - RC,Yolde Boile Jauro Garba - RC,,,mayo_farang
clusters,ha_28__rc,HA_28 - RC,HA_28 - RC,,,ndikong
clusters,ha_38__rc,HA_38 - RC,HA_38 - RC,,,ndikong
clusters,saliti__rc,Saliti - RC,Saliti - RC,,,yoffo
clusters,jigalambu__rc,JIGALAMBU - RC,JIGALAMBU - RC,,,jigalambu
clusters,pryschool__rc,PRY-SCHOOL - RC,PRY-SCHOOL - RC,,,jigalambu
clusters,ha_2__rc,HA_2 - RC,HA_2 - RC,,,madzi
clusters,ha_14__rc,HA_14 - RC,HA_14 - RC,,,tsukumu_tilijo
clusters,betso_mango__rc,Betso Mango - RC,Betso Mango - RC,,,betso
clusters,ha_9__rc,HA_9 - RC,HA_9 - RC,,,betso
clusters,madanya__rc,Madanya - RC,Madanya - RC,,,lokuwa
clusters,ssa_1__rc,SSA_1 - RC,SSA_1 - RC,,,lokuwa
clusters,giwa_buka__rc,Giwa Buka - RC,Giwa Buka - RC,,,duvu
clusters,mamre__rc,Mamre - RC,Mamre - RC,,,mugulbu
clusters,wuro_nange__rc,Wuro Nange - RC,Wuro Nange - RC,,,mugulbu
clusters,ha_7__rc,HA_7 - RC,HA_7 - RC,,,mujara
clusters,sabon_layi__rc,Sabon Layi - RC,Sabon Layi - RC,,,mujara
clusters,biri_south__rc,Biri South - RC,Biri South - RC,,,bare
clusters,ha_40__rc,HA_40 - RC,HA_40 - RC,,,bwalki
clusters,ha_42__rc,HA_42 - RC,HA_42 - RC,,,bwalki
clusters,anguwar_f_kanti__rc,Anguwar F Kanti - RC,Anguwar F Kanti - RC,,,gamadiyo
clusters,lawe__rc,Lawe - RC,Lawe - RC,,,vulpi
clusters,dalwa_hsusawa__rc,Dalwa Hsusawa - RC,Dalwa Hsusawa - RC,,,bodwai
clusters,ha_25__rc,HA_25 - RC,HA_25 - RC,,,bodwai
clusters,dunge__rc,Dunge - RC,Dunge - RC,,,jumbul
clusters,anguwar_alhaji_abani__rc,Anguwar Alhaji Abani - RC,Anguwar Alhaji Abani - RC,,,libbo
clusters,mitim__rc,Mitim - RC,Mitim - RC,,,libbo
clusters,ha_74__rc,HA_74 - RC,HA_74 - RC,,,dirma
clusters,lawo__rc,Lawo - RC,Lawo - RC,,,kilange_hirna
clusters,ha_161__rc,HA_161 - RC,HA_161 - RC,,,song_waje
clusters,salasa_leti__rc,Salasa Leti - RC,Salasa Leti - RC,,,suktu
clusters,anguwar_kari__rc,Anguwar Kari - RC,Anguwar Kari - RC,,,waltandi
clusters,ha_18__rc,HA_18 - RC,HA_18 - RC,,,dawo_2
clusters,ha_77__rc,HA_77 - RC,HA_77 - RC,,,dawo_2
clusters,ha_9__rc,HA_9 - RC,HA_9 - RC,,,kiri_2
clusters,walosulabe__rc,Walosulabe - RC,Walosulabe - RC,,,toungo_2
clusters,ha_13__rc,HA_13 - RC,HA_13 - RC,,,toungo_3
clusters,ajiya__rc,Ajiya - RC,Ajiya - RC,,,ajiya
clusters,yelwa_pri_sch__rc,YELWA PRI SCH - RC,YELWA PRI SCH - RC,,,jambutu
clusters,a_company__rc,A Company - RC,A Company - RC,,,karewa
clusters,karewa__rc,Karewa - RC,Karewa - RC,,,karewa
clusters,wuro_chekke__rc,WURO CHEKKE - RC,WURO CHEKKE - RC,,,adarawo
clusters,ha_32__rc,HA_32 - RC,HA_32 - RC,,,mbamba
clusters,ha_34__rc,HA_34 - RC,HA_34 - RC,,,namtari
clusters,ha_36__rc,HA_36 - RC,HA_36 - RC,,,namtari
clusters,ssa_88__rc,SSA_88 - RC,SSA_88 - RC,,,yolde_kohi
clusters,kuffa_gari__rc,Kuffa Gari - RC,Kuffa Gari - RC,,,askira_east
clusters,ardo_kalute__rc,Ardo Kalute - RC,Ardo Kalute - RC,,,hausari_zadawa
clusters,ardo_yusuf__rc,Ardo Yusuf - RC,Ardo Yusuf - RC,,,hausari_zadawa
clusters,sabon_layi__rc,Sabon Layi - RC,Sabon Layi - RC,,,hausari_zadawa
clusters,fulani_rumirgo__rc,Fulani Rumirgo - RC,Fulani Rumirgo - RC,,,rumirgu_chul
clusters,abuja_bulabilin__rc,Abuja Bulabilin - RC,Abuja Bulabilin - RC,,,kasugula
clusters,alhaji_darman__rc,Alhaji Darman - RC,Alhaji Darman - RC,,,kasugula
clusters,alhajiri_gogoa__rc,Alhajiri Gogoa - RC,Alhajiri Gogoa - RC,,,kasugula
clusters,nguro_litariye__rc,Nguro Litariye - RC,Nguro Litariye - RC,,,kasugula
clusters,shewari__rc,Shewari - RC,Shewari - RC,,,kasugula
clusters,pazirga__rc,Pazirga - RC,Pazirga - RC,,,balbaya
clusters,gamadadi_anguwan_lawan__rc,Gamadadi Anguwan Lawan - RC,Gamadadi Anguwan Lawan - RC,,,gamadadi
clusters,makera_jara__rc,Makera Jara - RC,Makera Jara - RC,,,jara_dali
clusters,gumbeli_jauro_bawa__rc,Gumbeli Jauro Bawa - RC,Gumbeli Jauro Bawa - RC,,,telli
