"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"17163","agric_inputs_barrier","gender_hoh","97","female",0,NA,0,0,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"18163","agric_inputs_barrier","gender_hoh","97","male",0,NA,0,0,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"11065","f_livelihood_coping_sell_assets","gender_hoh","no","",0.754037267080745,NA,0.732996593927882,0.775077940233609,"state","NG036",0.000186459501966599,"Pearson's X^2: Rao & Scott adjustment"
"2878","f_livelihood_coping_sell_assets","gender_hoh","no","female",0.952380952380952,NA,0.861279025343056,1,"state","NG036",0.000186459501966599,"Pearson's X^2: Rao & Scott adjustment"
"3489","f_livelihood_coping_sell_assets","gender_hoh","no","male",0.821325648414986,NA,0.792818710327818,0.849832586502153,"state","NG036",0.000186459501966599,"Pearson's X^2: Rao & Scott adjustment"
"4398","f_livelihood_coping_sell_assets","gender_hoh","yes","",0.205590062111801,NA,0.185845297399372,0.22533482682423,"state","NG036",0.000186459501966599,"Pearson's X^2: Rao & Scott adjustment"
"5371","f_livelihood_coping_sell_assets","gender_hoh","yes","female",0,NA,0,0,"state","NG036",0.000186459501966599,"Pearson's X^2: Rao & Scott adjustment"
"6335","f_livelihood_coping_sell_assets","gender_hoh","yes","male",0.132564841498559,NA,0.107330355594056,0.157799327403062,"state","NG036",0.000186459501966599,"Pearson's X^2: Rao & Scott adjustment"
"7279","f_livelihood_coping_sell_assets","gender_hoh","exhausted","",0.0403726708074534,NA,0.0307560251512007,0.0499893164637061,"state","NG036",0.000186459501966599,"Pearson's X^2: Rao & Scott adjustment"
"8247","f_livelihood_coping_sell_assets","gender_hoh","exhausted","female",0.0476190476190476,NA,0,0.138720974656944,"state","NG036",0.000186459501966599,"Pearson's X^2: Rao & Scott adjustment"
"9241","f_livelihood_coping_sell_assets","gender_hoh","exhausted","male",0.0461095100864553,NA,0.0305029824424292,0.0617160377304815,"state","NG036",0.000186459501966599,"Pearson's X^2: Rao & Scott adjustment"
"11066","f_livelihood_coping_sell_assets","gender_hoh","no","",0.613200589970501,NA,0.594868771539872,0.63153240840113,"state","NG008",1.86176160145234e-10,"Pearson's X^2: Rao & Scott adjustment"
"2879","f_livelihood_coping_sell_assets","gender_hoh","no","female",0.622641509433962,NA,0.492125324824146,0.753157694043779,"state","NG008",1.86176160145234e-10,"Pearson's X^2: Rao & Scott adjustment"
"3490","f_livelihood_coping_sell_assets","gender_hoh","no","male",0.584362139917695,NA,0.553375701649671,0.61534857818572,"state","NG008",1.86176160145234e-10,"Pearson's X^2: Rao & Scott adjustment"
"4399","f_livelihood_coping_sell_assets","gender_hoh","yes","",0.227138643067847,NA,0.211367699649665,0.242909586486029,"state","NG008",1.86176160145234e-10,"Pearson's X^2: Rao & Scott adjustment"
"5372","f_livelihood_coping_sell_assets","gender_hoh","yes","female",0.245283018867925,NA,0.129433542917619,0.36113249481823,"state","NG008",1.86176160145234e-10,"Pearson's X^2: Rao & Scott adjustment"
"6336","f_livelihood_coping_sell_assets","gender_hoh","yes","male",0.161522633744856,NA,0.138384121073132,0.184661146416579,"state","NG008",1.86176160145234e-10,"Pearson's X^2: Rao & Scott adjustment"
"7280","f_livelihood_coping_sell_assets","gender_hoh","exhausted","",0.159660766961652,NA,0.145873195096279,0.173448338827025,"state","NG008",1.86176160145234e-10,"Pearson's X^2: Rao & Scott adjustment"
"8248","f_livelihood_coping_sell_assets","gender_hoh","exhausted","female",0.132075471698113,NA,0.0409121087476967,0.22323883464853,"state","NG008",1.86176160145234e-10,"Pearson's X^2: Rao & Scott adjustment"
"9242","f_livelihood_coping_sell_assets","gender_hoh","exhausted","male",0.254115226337449,NA,0.226742107132341,0.281488345542556,"state","NG008",1.86176160145234e-10,"Pearson's X^2: Rao & Scott adjustment"
"11067","f_livelihood_coping_sell_assets","gender_hoh","no","",0.784782608695652,NA,0.767984417326557,0.801580800064748,"state","NG002",0.124844674614757,"Pearson's X^2: Rao & Scott adjustment"
"2880","f_livelihood_coping_sell_assets","gender_hoh","no","female",0.752941176470588,NA,0.661238012145733,0.844644340795443,"state","NG002",0.124844674614757,"Pearson's X^2: Rao & Scott adjustment"
"3491","f_livelihood_coping_sell_assets","gender_hoh","no","male",0.762800417972832,NA,0.735846647363714,0.789754188581949,"state","NG002",0.124844674614757,"Pearson's X^2: Rao & Scott adjustment"
"4400","f_livelihood_coping_sell_assets","gender_hoh","yes","",0.157826086956522,NA,0.142924262440712,0.172727911472331,"state","NG002",0.124844674614757,"Pearson's X^2: Rao & Scott adjustment"
"5373","f_livelihood_coping_sell_assets","gender_hoh","yes","female",0.164705882352941,NA,0.0858420496351255,0.243569715070757,"state","NG002",0.124844674614757,"Pearson's X^2: Rao & Scott adjustment"
"6337","f_livelihood_coping_sell_assets","gender_hoh","yes","male",0.190177638453501,NA,0.165310162047486,0.215045114859515,"state","NG002",0.124844674614757,"Pearson's X^2: Rao & Scott adjustment"
"7281","f_livelihood_coping_sell_assets","gender_hoh","exhausted","",0.0573913043478261,NA,0.0478844262216459,0.0668981824740063,"state","NG002",0.124844674614757,"Pearson's X^2: Rao & Scott adjustment"
"8249","f_livelihood_coping_sell_assets","gender_hoh","exhausted","female",0.0823529411764706,NA,0.0239034131326404,0.140802469220301,"state","NG002",0.124844674614757,"Pearson's X^2: Rao & Scott adjustment"
"9243","f_livelihood_coping_sell_assets","gender_hoh","exhausted","male",0.0470219435736677,NA,0.0336082356565051,0.0604356514908304,"state","NG002",0.124844674614757,"Pearson's X^2: Rao & Scott adjustment"
"11068","f_livelihood_coping_savings","gender_hoh","no","",0.442236024844721,NA,0.417970993375955,0.466501056313487,"state","NG036",0.0906269339736306,"Pearson's X^2: Rao & Scott adjustment"
"2881","f_livelihood_coping_savings","gender_hoh","no","female",0.619047619047619,NA,0.411303262272051,0.826791975823187,"state","NG036",0.0906269339736306,"Pearson's X^2: Rao & Scott adjustment"
"3492","f_livelihood_coping_savings","gender_hoh","no","male",0.474063400576369,NA,0.436905883735891,0.511220917416847,"state","NG036",0.0906269339736306,"Pearson's X^2: Rao & Scott adjustment"
"4401","f_livelihood_coping_savings","gender_hoh","yes","",0.509937888198758,NA,0.485514114129612,0.534361662267904,"state","NG036",0.0906269339736306,"Pearson's X^2: Rao & Scott adjustment"
"5374","f_livelihood_coping_savings","gender_hoh","yes","female",0.285714285714286,NA,0.0924579145513103,0.478970656877261,"state","NG036",0.0906269339736306,"Pearson's X^2: Rao & Scott adjustment"
"6338","f_livelihood_coping_savings","gender_hoh","yes","male",0.46685878962536,NA,0.429733002578967,0.503984576671753,"state","NG036",0.0906269339736306,"Pearson's X^2: Rao & Scott adjustment"
"7282","f_livelihood_coping_savings","gender_hoh","exhausted","",0.0478260869565217,NA,0.0374000530313577,0.0582521208816858,"state","NG036",0.0906269339736306,"Pearson's X^2: Rao & Scott adjustment"
"8250","f_livelihood_coping_savings","gender_hoh","exhausted","female",0.0952380952380952,NA,0,0.220813435608068,"state","NG036",0.0906269339736306,"Pearson's X^2: Rao & Scott adjustment"
"9244","f_livelihood_coping_savings","gender_hoh","exhausted","male",0.0590778097982709,NA,0.0415329128741258,0.0766227067224159,"state","NG036",0.0906269339736306,"Pearson's X^2: Rao & Scott adjustment"
"11069","f_livelihood_coping_savings","gender_hoh","no","",0.407817109144543,NA,0.389319226819909,0.426314991469177,"state","NG008",1.46743497556018e-11,"Pearson's X^2: Rao & Scott adjustment"
"2882","f_livelihood_coping_savings","gender_hoh","no","female",0.452830188679245,NA,0.318801730519589,0.586858646838902,"state","NG008",1.46743497556018e-11,"Pearson's X^2: Rao & Scott adjustment"
"3493","f_livelihood_coping_savings","gender_hoh","no","male",0.403292181069959,NA,0.37244866794194,0.434135694197978,"state","NG008",1.46743497556018e-11,"Pearson's X^2: Rao & Scott adjustment"
"4402","f_livelihood_coping_savings","gender_hoh","yes","",0.442109144542773,NA,0.423415209299676,0.46080307978587,"state","NG008",1.46743497556018e-11,"Pearson's X^2: Rao & Scott adjustment"
"5375","f_livelihood_coping_savings","gender_hoh","yes","female",0.39622641509434,NA,0.264529064466898,0.527923765721782,"state","NG008",1.46743497556018e-11,"Pearson's X^2: Rao & Scott adjustment"
"6339","f_livelihood_coping_savings","gender_hoh","yes","male",0.346707818930041,NA,0.316784578516867,0.376631059343215,"state","NG008",1.46743497556018e-11,"Pearson's X^2: Rao & Scott adjustment"
"7283","f_livelihood_coping_savings","gender_hoh","exhausted","",0.150073746312684,NA,0.136630494062322,0.163516998563047,"state","NG008",1.46743497556018e-11,"Pearson's X^2: Rao & Scott adjustment"
"8251","f_livelihood_coping_savings","gender_hoh","exhausted","female",0.150943396226415,NA,0.0545508056630781,0.247335986789752,"state","NG008",1.46743497556018e-11,"Pearson's X^2: Rao & Scott adjustment"
"9245","f_livelihood_coping_savings","gender_hoh","exhausted","male",0.25,NA,0.222774635072174,0.277225364927826,"state","NG008",1.46743497556018e-11,"Pearson's X^2: Rao & Scott adjustment"
"11070","f_livelihood_coping_savings","gender_hoh","yes","",0.642173913043478,NA,0.622580437136267,0.66176738895069,"state","NG002",0.155210193897829,"Pearson's X^2: Rao & Scott adjustment"
"2883","f_livelihood_coping_savings","gender_hoh","yes","female",0.635294117647059,NA,0.532950111199912,0.737638124094205,"state","NG002",0.155210193897829,"Pearson's X^2: Rao & Scott adjustment"
"3494","f_livelihood_coping_savings","gender_hoh","yes","male",0.672936259143156,NA,0.643208630183983,0.702663888102329,"state","NG002",0.155210193897829,"Pearson's X^2: Rao & Scott adjustment"
"4403","f_livelihood_coping_savings","gender_hoh","no","",0.289565217391304,NA,0.271026296013661,0.308104138768948,"state","NG002",0.155210193897829,"Pearson's X^2: Rao & Scott adjustment"
"5376","f_livelihood_coping_savings","gender_hoh","no","female",0.247058823529412,NA,0.155355659204557,0.338761987854267,"state","NG002",0.155210193897829,"Pearson's X^2: Rao & Scott adjustment"
"6340","f_livelihood_coping_savings","gender_hoh","no","male",0.267502612330199,NA,0.239453174535502,0.295552050124895,"state","NG002",0.155210193897829,"Pearson's X^2: Rao & Scott adjustment"
"7284","f_livelihood_coping_savings","gender_hoh","exhausted","",0.0682608695652174,NA,0.0579526838652819,0.0785690552651528,"state","NG002",0.155210193897829,"Pearson's X^2: Rao & Scott adjustment"
"8252","f_livelihood_coping_savings","gender_hoh","exhausted","female",0.117647058823529,NA,0.0491431553438045,0.186150962303254,"state","NG002",0.155210193897829,"Pearson's X^2: Rao & Scott adjustment"
"9246","f_livelihood_coping_savings","gender_hoh","exhausted","male",0.0595611285266458,NA,0.0445641471600946,0.0745581098931969,"state","NG002",0.155210193897829,"Pearson's X^2: Rao & Scott adjustment"
"11071","f_livelihood_coping_nonrepro_animals","gender_hoh","no","",0.645962732919255,NA,0.62259821679854,0.669327249039969,"state","NG036",0.0149818127081776,"Pearson's X^2: Rao & Scott adjustment"
"2884","f_livelihood_coping_nonrepro_animals","gender_hoh","no","female",0.904761904761905,NA,0.779186564391932,1,"state","NG036",0.0149818127081776,"Pearson's X^2: Rao & Scott adjustment"
"3495","f_livelihood_coping_nonrepro_animals","gender_hoh","no","male",0.701729106628242,NA,0.667684215050338,0.735773998206146,"state","NG036",0.0149818127081776,"Pearson's X^2: Rao & Scott adjustment"
"4404","f_livelihood_coping_nonrepro_animals","gender_hoh","exhausted","",0.0453416149068323,NA,0.0351767629575425,0.0555064668561221,"state","NG036",0.0149818127081776,"Pearson's X^2: Rao & Scott adjustment"
"5377","f_livelihood_coping_nonrepro_animals","gender_hoh","exhausted","female",0,NA,0,0,"state","NG036",0.0149818127081776,"Pearson's X^2: Rao & Scott adjustment"
"6341","f_livelihood_coping_nonrepro_animals","gender_hoh","exhausted","male",0.037463976945245,NA,0.0233328366765103,0.0515951172139796,"state","NG036",0.0149818127081776,"Pearson's X^2: Rao & Scott adjustment"
"7285","f_livelihood_coping_nonrepro_animals","gender_hoh","yes","",0.308695652173913,NA,0.286125812697168,0.331265491650658,"state","NG036",0.0149818127081776,"Pearson's X^2: Rao & Scott adjustment"
"8253","f_livelihood_coping_nonrepro_animals","gender_hoh","yes","female",0.0952380952380952,NA,0,0.220813435608068,"state","NG036",0.0149818127081776,"Pearson's X^2: Rao & Scott adjustment"
"9247","f_livelihood_coping_nonrepro_animals","gender_hoh","yes","male",0.260806916426513,NA,0.228133069350288,0.293480763502738,"state","NG036",0.0149818127081776,"Pearson's X^2: Rao & Scott adjustment"
"11072","f_livelihood_coping_nonrepro_animals","gender_hoh","no","",0.64306784660767,NA,0.625034239760922,0.661101453454417,"state","NG008",1.73951529965681e-15,"Pearson's X^2: Rao & Scott adjustment"
"2885","f_livelihood_coping_nonrepro_animals","gender_hoh","no","female",0.641509433962264,NA,0.512384931607408,0.770633936317121,"state","NG008",1.73951529965681e-15,"Pearson's X^2: Rao & Scott adjustment"
"3496","f_livelihood_coping_nonrepro_animals","gender_hoh","no","male",0.656378600823045,NA,0.626518561071939,0.686238640574152,"state","NG008",1.73951529965681e-15,"Pearson's X^2: Rao & Scott adjustment"
"4405","f_livelihood_coping_nonrepro_animals","gender_hoh","exhausted","",0.138643067846608,NA,0.125635322681725,0.151650813011491,"state","NG008",1.73951529965681e-15,"Pearson's X^2: Rao & Scott adjustment"
"5378","f_livelihood_coping_nonrepro_animals","gender_hoh","exhausted","female",0.169811320754717,NA,0.0687139188738465,0.270908722635587,"state","NG008",1.73951529965681e-15,"Pearson's X^2: Rao & Scott adjustment"
"6342","f_livelihood_coping_nonrepro_animals","gender_hoh","exhausted","male",0.228395061728395,NA,0.202000532053423,0.254789591403367,"state","NG008",1.73951529965681e-15,"Pearson's X^2: Rao & Scott adjustment"
"7286","f_livelihood_coping_nonrepro_animals","gender_hoh","yes","",0.218289085545723,NA,0.202740157200039,0.233838013891406,"state","NG008",1.73951529965681e-15,"Pearson's X^2: Rao & Scott adjustment"
"8254","f_livelihood_coping_nonrepro_animals","gender_hoh","yes","female",0.188679245283019,NA,0.0833311641468031,0.294027326419235,"state","NG008",1.73951529965681e-15,"Pearson's X^2: Rao & Scott adjustment"
"9248","f_livelihood_coping_nonrepro_animals","gender_hoh","yes","male",0.11522633744856,NA,0.0951508986918467,0.135301776205273,"state","NG008",1.73951529965681e-15,"Pearson's X^2: Rao & Scott adjustment"
"11073","f_livelihood_coping_nonrepro_animals","gender_hoh","no","",0.743478260869565,NA,0.725627966479278,0.761328555259853,"state","NG002",0.789184978713765,"Pearson's X^2: Rao & Scott adjustment"
"2886","f_livelihood_coping_nonrepro_animals","gender_hoh","no","female",0.764705882352941,NA,0.674516302544279,0.854895462161604,"state","NG002",0.789184978713765,"Pearson's X^2: Rao & Scott adjustment"
"3497","f_livelihood_coping_nonrepro_animals","gender_hoh","no","male",0.761755485893417,NA,0.734760919433624,0.78875005235321,"state","NG002",0.789184978713765,"Pearson's X^2: Rao & Scott adjustment"
"4406","f_livelihood_coping_nonrepro_animals","gender_hoh","exhausted","",0.0608695652173913,NA,0.0510969181371955,0.0706422122975872,"state","NG002",0.789184978713765,"Pearson's X^2: Rao & Scott adjustment"
"5379","f_livelihood_coping_nonrepro_animals","gender_hoh","exhausted","female",0.0705882352941176,NA,0.0161287091437885,0.125047761444447,"state","NG002",0.789184978713765,"Pearson's X^2: Rao & Scott adjustment"
"6343","f_livelihood_coping_nonrepro_animals","gender_hoh","exhausted","male",0.0574712643678161,NA,0.0427233779960493,0.0722191507395829,"state","NG002",0.789184978713765,"Pearson's X^2: Rao & Scott adjustment"
"7287","f_livelihood_coping_nonrepro_animals","gender_hoh","yes","",0.195652173913043,NA,0.179437304962086,0.211867042864001,"state","NG002",0.789184978713765,"Pearson's X^2: Rao & Scott adjustment"
"8255","f_livelihood_coping_nonrepro_animals","gender_hoh","yes","female",0.164705882352941,NA,0.0858420496351255,0.243569715070757,"state","NG002",0.789184978713765,"Pearson's X^2: Rao & Scott adjustment"
"9249","f_livelihood_coping_nonrepro_animals","gender_hoh","yes","male",0.180773249738767,NA,0.156388053650805,0.205158445826729,"state","NG002",0.789184978713765,"Pearson's X^2: Rao & Scott adjustment"
"11074","f_livelihood_coping_hhmember_eat_elsewhere","gender_hoh","no","",0.729192546583851,NA,0.707481538611688,0.750903554556014,"state","NG036",0.0299771403372256,"Pearson's X^2: Rao & Scott adjustment"
"2887","f_livelihood_coping_hhmember_eat_elsewhere","gender_hoh","no","female",0.761904761904762,NA,0.57970090782897,0.944108615980554,"state","NG036",0.0299771403372256,"Pearson's X^2: Rao & Scott adjustment"
"3498","f_livelihood_coping_hhmember_eat_elsewhere","gender_hoh","no","male",0.783861671469741,NA,0.753231644340213,0.814491698599268,"state","NG036",0.0299771403372256,"Pearson's X^2: Rao & Scott adjustment"
